Path,Category,tiger,dragon,zebra,lion,horse,scorpion,owl,bulldozer,santa claus,castle,monkey,sponge bob,cow,microscope,person sitting,seagull,panda,ashtray,crab,parrot,mermaid,train,rooster,pig,frog,dog,bear (animal),person walking,piano,crocodile,tv,camel,space shuttle,pigeon,sea turtle,rollerblades,satellite,hedgehog,standing bird,kangaroo,bed,cell phone,sheep,cat,elephant,snowboard,tractor,lobster,squirrel,giraffe,potted plant,crown,crane (machine),ship,speed-boat,cigarette,race car,cake,wheelbarrow,skyscraper,cabinet,chandelier,fire hydrant,angel,computer monitor,ice-cream-cone,satellite dish,bush,duck,skull,vase,armchair,alarm clock,human-skeleton,cactus,strawberry,penguin,truck,walkie talkie,snake,fan,wrist-watch,flying bird,skateboard,bus,loudspeaker,rabbit,bookshelf,mushroom,telephone,mosquito,helicopter,guitar,laptop,diamond,bridge,bathtub,carrot,couch,teddy-bear,purse,t-shirt,microphone,saxophone,airplane,palm tree,ipod,house,spider,fish,grapes,windmill,pineapple,tent,cup,barn,lighter,book,camera,tree,keyboard,blimp,snowman,mailbox,tablelamp,swan,parachute,power outlet,snail,backpack,hammer,lightbulb,submarine,beer-mug,dolphin,hot air balloon,car (sedan),door handle,socks,shark,cannon,brain,pickup truck,traffic light,suitcase,bee,key,suv,chair,megaphone,syringe,flower with stem,door,arm,calculator,ant,flashlight,trumpet,violin,sword,motorbike,leaf,butterfly,bench,binoculars,axe,helmet,mouse (animal),tire,stapler,sailboat,pen,harp,hamburger,head,basket,wheel,octopus,trombone,foot,candle,tooth,rifle,tomato,revolver,feather,bell,umbrella,canoe,toilet,pumpkin,shoe,radio,floor lamp,wine-bottle,envelope,comb,boomerang,van,screwdriver,pear,face,flying saucer,rainbow,shovel,present,tennis-racket,pipe (for smoking),knife,wineglass,pizza,bread,teacup,pretzel,church,trousers,mouth,streetlight,moon,grenade,banana,baseball bat,bowl,eye,teapot,scissors,head-phones,computer-mouse,bottle opener,parking meter,frying-pan,table,apple,ladder,hot-dog,hand,donut,hourglass,mug,sun,toothbrush,hat,bicycle,eyeglasses,nose,ear,paper clip,fork,cloud,spoon
/content/Dataset_simple_sketch/test/ant/242.png,ant,0.00001,0.00000,0.00001,0.00013,0.00000,0.00006,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00007,0.00000,0.00021,0.00006,0.00093,0.00000,0.00000,0.00003,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00016,0.00016,0.00000,0.00008,0.00008,0.00000,0.00000,0.00000,0.00000,0.00002,0.00022,0.00000,0.00000,0.00000,0.00005,0.00026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00097,0.00018,0.00007,0.00000,0.00000,0.00001,0.01963,0.00000,0.00000,0.00000,0.05012,0.00020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00030,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34651,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03030,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.54220,0.00051,0.00000,0.00001,0.00000,0.00024,0.00000,0.00015,0.00000,0.00000,0.00000,0.00000,0.00416,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00075,0.00002,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000
/content/Dataset_simple_sketch/test/ant/264.png,ant,0.00005,0.01006,0.00001,0.00081,0.00015,0.01735,0.00008,0.00015,0.00276,0.00026,0.00050,0.00001,0.00003,0.00007,0.01595,0.00014,0.00114,0.00013,0.00524,0.00013,0.00090,0.00000,0.00058,0.00015,0.00003,0.00025,0.00086,0.01772,0.00000,0.00000,0.00002,0.00008,0.00176,0.00012,0.00008,0.00000,0.00140,0.00005,0.00015,0.00063,0.00037,0.00001,0.00006,0.00096,0.00003,0.00015,0.00001,0.00184,0.00001,0.00002,0.00010,0.00002,0.00000,0.00000,0.00019,0.00041,0.00002,0.00000,0.00003,0.00002,0.00002,0.00095,0.00001,0.00093,0.00003,0.00001,0.00000,0.02142,0.00001,0.00000,0.00002,0.00152,0.00102,0.00004,0.00587,0.00081,0.00046,0.00000,0.00000,0.00001,0.00041,0.00001,0.00006,0.00000,0.00000,0.00050,0.00003,0.00000,0.00005,0.00000,0.00060,0.00113,0.00000,0.00000,0.00094,0.00023,0.00000,0.00369,0.00004,0.00083,0.00003,0.00002,0.00016,0.00000,0.00000,0.00001,0.00000,0.00000,0.05518,0.00003,0.00232,0.00008,0.00032,0.00003,0.00002,0.00000,0.00001,0.00000,0.00000,0.00238,0.00000,0.00000,0.00478,0.00002,0.00003,0.00000,0.00000,0.00002,0.00000,0.00001,0.00005,0.00002,0.00002,0.00000,0.00002,0.00001,0.00001,0.00002,0.00000,0.00000,0.00025,0.00009,0.00000,0.00000,0.00000,0.00053,0.00000,0.00001,0.00005,0.00000,0.00004,0.00687,0.00000,0.00002,0.00000,0.78115,0.00062,0.00000,0.00003,0.00001,0.00015,0.00037,0.00001,0.00003,0.00003,0.00003,0.00000,0.00015,0.00004,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00003,0.00003,0.00000,0.00001,0.00000,0.00000,0.00005,0.00016,0.00003,0.00000,0.00023,0.00000,0.00000,0.00004,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00002,0.00002,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00020,0.00001,0.00003,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00004,0.00001,0.00004,0.00000,0.00026,0.00003,0.00000,0.00000,0.00000,0.00001,0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.01638,0.00000,0.00000,0.00000,0.00029,0.00000,0.00001,0.00000,0.00000,0.00005,0.00000
/content/Dataset_simple_sketch/test/ant/303.png,ant,0.00005,0.00142,0.00004,0.00054,0.00002,0.00529,0.00000,0.00001,0.00031,0.00000,0.00003,0.00000,0.00019,0.00000,0.00011,0.00020,0.00007,0.00001,0.00041,0.00036,0.00016,0.00000,0.00017,0.00011,0.00003,0.00008,0.00034,0.00022,0.00000,0.00002,0.00000,0.00002,0.00016,0.00009,0.00055,0.00000,0.00044,0.00028,0.00004,0.00005,0.00001,0.00000,0.00109,0.00007,0.00004,0.00001,0.00000,0.00027,0.00002,0.00001,0.00002,0.00000,0.00000,0.00000,0.00017,0.00001,0.00005,0.00000,0.00001,0.00000,0.00000,0.00003,0.00000,0.00130,0.00000,0.00001,0.00000,0.03930,0.00001,0.00000,0.00004,0.00001,0.00008,0.00002,0.00010,0.00179,0.00001,0.00000,0.00000,0.00000,0.00017,0.00001,0.00058,0.00000,0.00000,0.00010,0.00011,0.00000,0.00002,0.00000,0.00028,0.00012,0.00001,0.00000,0.00001,0.00001,0.00000,0.00027,0.00000,0.00005,0.00000,0.00003,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00026,0.00032,0.00175,0.00001,0.00012,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00174,0.00000,0.00001,0.00004,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,0.00000,0.00003,0.00037,0.00000,0.00000,0.00000,0.00006,0.00000,0.00001,0.00000,0.00001,0.00002,0.00656,0.00000,0.00001,0.00000,0.92313,0.00025,0.00000,0.00002,0.00000,0.00100,0.00040,0.00001,0.00000,0.00001,0.00000,0.00000,0.00092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00002,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00002,0.00005,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00010,0.00000,0.00006,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00001,0.00055,0.00000,0.00000,0.00000,0.00000,0.00362,0.00000
/content/Dataset_simple_sketch/test/ant/245.png,ant,0.00006,0.00042,0.00011,0.00025,0.00004,0.00407,0.00000,0.00000,0.00006,0.00000,0.00002,0.00000,0.00112,0.00000,0.00003,0.00015,0.00001,0.00000,0.00124,0.00034,0.00004,0.00000,0.00007,0.00019,0.00005,0.00008,0.00008,0.00000,0.00000,0.00003,0.00000,0.00001,0.00002,0.00008,0.00013,0.00000,0.00006,0.00001,0.00003,0.00000,0.00000,0.00000,0.00072,0.00005,0.00031,0.00000,0.00000,0.00024,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00009,0.00000,0.00000,0.00000,0.00056,0.00001,0.00001,0.00002,0.00000,0.00001,0.00017,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,0.00000,0.00000,0.00001,0.00000,0.00000,0.00007,0.00002,0.00088,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00028,0.00002,0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00020,0.00000,0.00027,0.00002,0.00000,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00374,0.00000,0.00000,0.00000,0.98158,0.00003,0.00001,0.00001,0.00000,0.00013,0.00006,0.00000,0.00000,0.00001,0.00000,0.00000,0.00063,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00005,0.00000,0.00000,0.00000,0.00000,0.00022,0.00000
/content/Dataset_simple_sketch/test/ant/276.png,ant,0.00000,0.00000,0.00000,0.00001,0.00000,0.00007,0.00003,0.00005,0.00000,0.00001,0.00000,0.00001,0.00000,0.00002,0.00039,0.00000,0.00000,0.00015,0.00102,0.00002,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00875,0.00000,0.00064,0.00000,0.00005,0.00000,0.00506,0.00003,0.00004,0.00000,0.00002,0.00000,0.00000,0.00011,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00011,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00002,0.00015,0.00000,0.00000,0.00000,0.00085,0.00320,0.00001,0.00001,0.00004,0.00000,0.00001,0.00000,0.00000,0.00042,0.00002,0.00001,0.00000,0.00000,0.00003,0.00004,0.00000,0.00004,0.00000,0.09162,0.00085,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00553,0.00005,0.00000,0.00006,0.00000,0.00001,0.00000,0.00000,0.00002,0.00000,0.00000,0.00001,0.00000,0.00053,0.00002,0.00001,0.00005,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00114,0.00000,0.00000,0.00009,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87520,0.00001,0.00000,0.00001,0.00000,0.00058,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00000,0.00000,0.00000,0.00001,0.00001,0.00002,0.00001,0.00001,0.00003,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00099,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00007,0.00000,0.00000,0.00008,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000
/content/Dataset_simple_sketch/test/ant/247.png,ant,0.00004,0.00041,0.00002,0.00365,0.00004,0.00427,0.00143,0.00000,0.00001,0.00000,0.00007,0.00001,0.00052,0.00000,0.00023,0.00078,0.00050,0.00000,0.00573,0.01639,0.00001,0.00000,0.02603,0.00013,0.00004,0.00027,0.00125,0.00070,0.00000,0.00000,0.00010,0.00010,0.00011,0.01357,0.00010,0.00000,0.00038,0.00007,0.00311,0.00001,0.00000,0.00000,0.00121,0.00254,0.00029,0.00000,0.00000,0.00016,0.00000,0.00007,0.00007,0.00011,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00332,0.00000,0.02816,0.00000,0.00001,0.00039,0.00705,0.00016,0.00023,0.00000,0.00000,0.00282,0.00033,0.00000,0.00963,0.00075,0.00000,0.00000,0.00000,0.00302,0.00000,0.00030,0.00000,0.00000,0.00424,0.00025,0.00000,0.00002,0.00000,0.04626,0.00005,0.00000,0.00000,0.00006,0.00000,0.00003,0.00028,0.00000,0.00202,0.00001,0.00001,0.00000,0.00000,0.00000,0.00130,0.00000,0.00000,0.02864,0.00033,0.00001,0.00019,0.00015,0.00016,0.00000,0.00000,0.00000,0.00001,0.00000,0.00024,0.00000,0.00001,0.00289,0.00000,0.00016,0.00003,0.00003,0.00004,0.00000,0.00000,0.00000,0.00011,0.00005,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00345,0.00000,0.00000,0.00000,0.00001,0.00000,0.00037,0.00000,0.00002,0.00000,0.59156,0.00436,0.00000,0.00001,0.00000,0.00016,0.00002,0.00086,0.00000,0.00000,0.00000,0.00000,0.00029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.16533,0.00000,0.00000,0.00001,0.00000,0.00001,0.00127,0.00000,0.00000,0.00003,0.00033,0.00000,0.00000,0.00006,0.00000,0.00000,0.00016,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00042,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00001,0.00000,0.00000,0.00006,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00248,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000
/content/Dataset_simple_sketch/test/ant/243.png,ant,0.00000,0.00024,0.00000,0.00028,0.00004,0.00001,0.00016,0.00000,0.01337,0.00000,0.00009,0.00000,0.00025,0.00001,0.00000,0.00004,0.00035,0.02193,0.00001,0.00029,0.00009,0.00000,0.00007,0.00496,0.00000,0.00007,0.00381,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00017,0.00023,0.00000,0.00029,0.00245,0.00000,0.00005,0.00001,0.00022,0.00098,0.00120,0.00210,0.00009,0.00001,0.00001,0.00088,0.00026,0.00000,0.00000,0.00000,0.00000,0.00008,0.00000,0.00001,0.00006,0.00003,0.00000,0.00000,0.00005,0.00000,0.00002,0.00000,0.00004,0.00005,0.00014,0.00000,0.00000,0.00032,0.00000,0.00007,0.00005,0.00000,0.01924,0.00107,0.00000,0.00000,0.00002,0.00001,0.00735,0.00002,0.00033,0.00000,0.00033,0.00032,0.00000,0.00003,0.00021,0.00000,0.00000,0.00014,0.00000,0.00000,0.00000,0.00014,0.00008,0.00001,0.00000,0.00002,0.00037,0.00115,0.00016,0.00000,0.00000,0.00011,0.00000,0.00001,0.00002,0.00006,0.00000,0.00002,0.00009,0.00445,0.00000,0.00003,0.00003,0.00000,0.00007,0.00000,0.00061,0.00002,0.00000,0.00004,0.00004,0.00001,0.00001,0.00000,0.00001,0.00012,0.00000,0.00133,0.00004,0.00001,0.00023,0.00001,0.00109,0.00001,0.00000,0.00096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00006,0.00000,0.00009,0.00004,0.00000,0.00004,0.00000,0.00017,0.00015,0.00002,0.00000,0.00299,0.00040,0.00014,0.00771,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00131,0.00005,0.00022,0.00000,0.00000,0.00033,0.00012,0.00001,0.00000,0.12445,0.00001,0.00000,0.00004,0.00003,0.00000,0.00005,0.00036,0.00069,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.74688,0.00013,0.00001,0.00000,0.00002,0.00000,0.00000,0.00014,0.00002,0.00001,0.00001,0.00009,0.00292,0.00004,0.00000,0.00000,0.00001,0.00005,0.00005,0.00066,0.00093,0.00000,0.00003,0.00001,0.00525,0.00000,0.00070,0.00417,0.00002,0.00000,0.00084,0.00000,0.00006,0.00000,0.00003,0.00000,0.00004,0.00000,0.00002,0.00000,0.00000,0.00012,0.00000,0.00040,0.00002,0.00002,0.00000,0.00000,0.00027,0.00001
/content/Dataset_simple_sketch/test/ant/313.png,ant,0.00087,0.04763,0.00003,0.04056,0.00091,0.02270,0.00161,0.00830,0.00181,0.00024,0.00237,0.00224,0.00014,0.00114,0.08507,0.00159,0.00019,0.00063,0.03669,0.01187,0.10100,0.00000,0.00094,0.00001,0.00006,0.00150,0.00008,0.01304,0.00000,0.00000,0.00014,0.00014,0.01632,0.00043,0.00014,0.00001,0.00426,0.00002,0.00249,0.00743,0.00013,0.00001,0.00002,0.00189,0.00048,0.00003,0.00002,0.00346,0.00000,0.00007,0.00138,0.00015,0.00000,0.00020,0.00607,0.00006,0.00011,0.00001,0.00005,0.00021,0.00001,0.07389,0.00012,0.04078,0.00017,0.00002,0.00023,0.00411,0.00004,0.00007,0.00002,0.00216,0.00111,0.01171,0.00025,0.00129,0.00018,0.00001,0.00002,0.00007,0.00516,0.00002,0.00048,0.00000,0.00000,0.00272,0.00006,0.00000,0.00017,0.00001,0.05051,0.00312,0.00001,0.00000,0.00058,0.00087,0.00002,0.00140,0.00003,0.00033,0.00009,0.00001,0.00004,0.00000,0.00006,0.00058,0.00001,0.00001,0.04743,0.00011,0.00089,0.00090,0.00003,0.00004,0.00001,0.00001,0.00007,0.00000,0.00001,0.03113,0.00000,0.00005,0.00159,0.00012,0.00020,0.00004,0.00000,0.00006,0.00004,0.00013,0.00005,0.00058,0.00081,0.00002,0.00003,0.00001,0.00000,0.00002,0.00001,0.00006,0.00005,0.00008,0.00000,0.00001,0.00000,0.00069,0.00000,0.00000,0.00079,0.00002,0.00000,0.02324,0.00000,0.00020,0.00000,0.24602,0.00044,0.00009,0.00081,0.00010,0.00024,0.00016,0.00019,0.00004,0.00003,0.00058,0.00001,0.00052,0.00003,0.00000,0.00001,0.00001,0.00000,0.00000,0.00003,0.00000,0.00003,0.00584,0.00002,0.00000,0.00006,0.00002,0.00068,0.00013,0.00004,0.00000,0.00004,0.00028,0.00013,0.00001,0.00002,0.00011,0.00000,0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00016,0.00016,0.00002,0.00001,0.00002,0.00001,0.00000,0.00004,0.00000,0.00000,0.00001,0.00000,0.00005,0.00000,0.00046,0.00000,0.00005,0.00024,0.00000,0.00002,0.00009,0.00000,0.00000,0.00003,0.00001,0.00001,0.00000,0.00018,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00009,0.00000,0.00003,0.00001,0.00003,0.00001,0.00001,0.00001,0.00000,0.00002,0.00000
/content/Dataset_simple_sketch/test/ant/307.png,ant,0.00001,0.00002,0.00004,0.00005,0.00002,0.00028,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00002,0.00002,0.00000,0.00042,0.00009,0.00000,0.00000,0.00006,0.00050,0.00000,0.00001,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00045,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00003,0.00001,0.00004,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.99643,0.00000,0.00000,0.00000,0.00000,0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
/content/Dataset_simple_sketch/test/ant/316.png,ant,0.00001,0.00001,0.00001,0.00000,0.00000,0.00308,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00032,0.00010,0.00000,0.00000,0.00000,0.00005,0.00004,0.00001,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00041,0.00000,0.00009,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00007,0.00001,0.00000,0.00000,0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00127,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00006,0.00002,0.00000,0.00000,0.00000,0.00010,0.00000,0.00001,0.00000,0.00392,0.00004,0.00001,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00017,0.00003,0.00004,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00033,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00010,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00069,0.00000,0.00000,0.00000,0.00000,0.00000,0.00129,0.00000,0.00000,0.00000,0.97864,0.00007,0.00000,0.00001,0.00001,0.00060,0.00013,0.00005,0.00000,0.00001,0.00000,0.00000,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00002,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00159,0.00001,0.00010,0.00000,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00004,0.00187,0.00000,0.00000,0.00000,0.00000,0.00119,0.00000
